year,company_name,ticker,country_iso3,geo_code_type,country_code_review_flag,segment,value_chain_group,analysis_period,source_validation_caution,first_observed_year,years_since_first_observation,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,calculated_operating_income_usd_bn,operating_income_abs_diff_usd_bn,operating_income_review_flag,rd_intensity_pct,capex_intensity_pct,zero_revenue_flag,previous_year,previous_revenue_usd_bn,previous_operating_income_usd_bn,consecutive_year_flag,revenue_growth_pct,absolute_revenue_change_usd_bn,operating_income_growth_pct,rd_to_operating_income_pct,capex_to_operating_income_pct,revenue_share_within_dataset_pct,revenue_rank_within_year,value_chain_revenue_usd_bn,value_chain_revenue_share_pct,growth_calculation_available,investment_ratio_available
2013,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,3,13.16,11.7,1.55,1.32,4.6,1.5397199999999998,0.0102800000000002,False,10.030395136778116,34.954407294832826,False,2012,11.66,1.83,True,12.86449399656946,1.5,-15.300546448087438,85.16129032258065,296.7741935483871,4.630216029836043,7,165.43,58.204911688128924,True,True
2014,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,4,14.64,10.5,1.54,1.46,5.12,1.5372,0.0028000000000001,False,9.972677595628417,34.97267759562842,False,2013,13.16,1.55,True,11.246200607902734,1.4800000000000004,-0.6451612903225823,94.8051948051948,332.46753246753246,5.0005123475765965,6,168.2,57.45124158896062,True,True
2015,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,5,15.83,15.5,2.46,1.58,5.54,2.45365,0.0063499999999998,False,9.98104864181933,34.99684144030322,False,2014,14.64,1.54,True,8.128415300546443,1.1899999999999995,59.74025974025974,64.22764227642277,225.2032520325203,5.081535695942476,6,172.79,55.46674370826913,True,True
2016,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,6,20.41,21.2,4.32,2.04,7.14,4.32692,0.00692,False,9.995100440960314,34.98285154336109,False,2015,15.83,2.46,True,28.932406822488943,4.58,75.609756097561,47.22222222222222,165.27777777777777,5.527121076718932,6,211.93,57.3916104747204,True,True
2017,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,7,26.52,26.1,6.92,2.65,9.28,6.9217200000000005,0.0017200000000006,False,9.992458521870288,34.99245852187028,False,2016,20.41,4.32,True,29.93630573248407,6.109999999999999,60.18518518518516,38.29479768786127,134.10404624277456,6.16242593238062,5,247.23000000000002,57.448588358313,True,True
2018,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,8,30.14,32.2,9.71,3.01,10.55,9.705080000000002,0.0049199999999984,False,9.986728599867286,35.00331785003318,False,2017,26.52,6.92,True,13.650075414781293,3.620000000000001,40.31791907514452,30.99897013388259,108.6508753861998,6.329273414531709,5,274.37,57.616547669046625,True,True
2019,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,9,25.66,38.6,9.9,2.57,8.98,9.90476,0.0047599999999992,False,10.015588464536243,34.996102883865944,False,2018,30.14,9.71,True,-14.863968148639684,-4.48,1.9567456230690006,25.959595959595955,90.7070707070707,5.183314816685184,5,273.07,55.16008483991516,True,True
2020,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,10,20.26,38.0,7.69,2.03,7.09,7.698800000000001,0.0088000000000008,False,10.019743336623888,34.99506416584403,False,2019,25.66,9.9,True,-21.044427123928287,-5.399999999999999,-22.32323232323232,26.39791937581274,92.19765929778933,4.022315312990133,7,258.64,51.349044054875016,True,True
2021,Micron,MU,USA,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,11,24.59,35.5,8.73,2.46,8.61,8.72945,0.0005500000000004,False,10.00406669377796,35.01423342822285,False,2020,20.26,7.69,True,21.372161895360307,4.329999999999998,13.524057217165142,28.1786941580756,98.6254295532646,4.077740742583288,7,285.09999999999997,47.27791320498151,True,True
2022,Micron,MU,USA,country,False,idm_memory,IDM,Transition Year,False,2010,12,32.09,41.3,13.26,3.21,11.23,13.25317,0.006829999999999,False,10.00311623558741,34.99532564661888,False,2021,24.59,8.73,True,30.5002033346889,7.5000000000000036,51.89003436426116,24.20814479638009,84.69079939668175,4.600980701402231,7,317.07,45.46067157973217,True,True
2023,Micron,MU,USA,country,False,idm_memory,IDM,AI expansion,False,2010,13,15.17,20.6,3.13,1.52,5.31,3.12502,0.0049799999999997,False,10.01977587343441,35.00329597890573,False,2022,32.09,13.26,True,-52.72670613898411,-16.92,-76.39517345399697,48.56230031948882,169.6485623003195,2.3183311683349888,15,256.74,39.235882937265984,True,True
2024,Micron,MU,USA,country,False,idm_memory,IDM,AI expansion,False,2010,14,22.96,28.4,6.52,2.3,8.04,6.520639999999999,0.0006399999999997,False,10.017421602787454,35.01742160278745,False,2023,15.17,3.13,True,51.35135135135136,7.790000000000001,108.30670926517571,35.2760736196319,123.31288343558282,2.771239936753932,11,301.22,36.35683335143813,True,True
2025,Micron,MU,USA,country,False,idm_memory,IDM,AI expansion,True,2010,15,33.93,25.4,8.63,3.39,11.87,8.618219999999999,0.0117800000000016,False,9.991158267020335,34.983790156203945,False,2024,22.96,6.52,True,47.7787456445993,10.969999999999999,32.36196319018407,39.28157589803013,137.54345307068363,3.365937859608746,9,346.83,34.40637276298559,True,True
2026,Micron,MU,USA,country,False,idm_memory,IDM,AI expansion,True,2010,16,37.37,19.8,7.38,3.74,13.08,7.399259999999999,0.0192599999999991,False,10.00802782981001,35.001337971635,False,2025,33.93,8.63,True,10.138520483348067,3.4399999999999977,-14.484356894553896,50.67750677506775,177.2357723577236,3.2475037584837447,10,387.14,33.642991839962455,True,True
2010,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,0,3.43,56.3,1.93,0.86,0.07,1.93109,0.0010900000000002,False,25.07288629737609,2.0408163265306123,False,,,,False,,,,44.55958549222798,3.6269430051813476,1.4595744680851064,19,31.060000000000002,13.217021276595744,False,True
2011,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,1,3.75,51.3,1.92,0.94,0.07,1.92375,0.0037500000000001,False,25.066666666666663,1.866666666666667,False,2010,3.43,1.93,True,9.329446064139946,0.31999999999999984,-0.5181347150259086,48.95833333333333,3.6458333333333335,1.5012009607686148,19,36.25,14.511609287429945,True,True
2012,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,2,3.95,55.5,2.19,0.99,0.08,2.19225,0.00225,False,25.063291139240505,2.0253164556962027,False,2011,3.75,1.92,True,5.3333333333333455,0.20000000000000018,14.0625,45.205479452054796,3.652968036529681,1.4812314846064423,21,39.980000000000004,14.99231259609255,True,True
2013,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,3,4.61,55.5,2.56,1.15,0.09,2.5585500000000003,0.0014499999999997,False,24.94577006507592,1.952277657266811,False,2012,3.95,2.19,True,16.70886075949367,0.6600000000000001,16.894977168949787,44.92187499999999,3.515625,1.621982970938006,19,47.26,16.627964253043416,True,True
2014,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,4,4.68,55.9,2.62,1.17,0.09,2.61612,0.0038800000000005,False,25.0,1.9230769230769231,False,2013,4.61,2.56,True,1.5184381778741818,0.0699999999999994,2.34375,44.65648854961832,3.435114503816793,1.5985244389794036,18,48.88,16.695699696007107,True,True
2015,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,5,5.2,55.7,2.89,1.3,0.1,2.8964000000000003,0.0064000000000001,False,25.0,1.9230769230769231,False,2014,4.68,2.62,True,11.111111111111116,0.5200000000000005,10.305343511450381,44.982698961937714,3.4602076124567476,1.669234720082178,18,56.49,18.133667180277353,True,True
2016,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,6,6.49,58.3,3.78,1.62,0.13,3.78367,0.0036700000000005,False,24.961479198767336,2.0030816640986133,False,2015,5.2,2.89,True,24.807692307692307,1.29,30.795847750865036,42.85714285714286,3.4391534391534395,1.757521596663688,19,61.019999999999996,16.524494272483548,True,True
2017,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,7,8.24,59.6,4.91,2.06,0.16,4.911040000000001,0.0010400000000005,False,25.0,1.9417475728155336,False,2016,6.49,3.78,True,26.964560862865937,1.75,29.894179894179906,41.955193482688394,3.2586558044806515,1.9147205762751247,15,71.42,16.59579412106425,True,True
2018,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,8,9.75,51.3,5.01,2.44,0.2,5.00175,0.0082500000000003,False,25.025641025641026,2.051282051282051,False,2017,8.24,4.91,True,18.3252427184466,1.5099999999999998,2.0366598778003953,48.70259481037924,3.992015968063873,2.0474590508189836,14,77.11,16.19277614447711,True,True
2019,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,9,12.67,60.0,7.6,3.17,0.25,7.602,0.0020000000000006,False,25.0197316495659,1.973164956590371,False,2018,9.75,5.01,True,29.948717948717942,2.92,51.69660678642713,41.71052631578947,3.289473684210526,2.559337440662559,12,88.03,17.782042217957784,True,True
2020,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,10,17.59,54.5,9.58,4.4,0.35,9.58655,0.0065499999999989,False,25.01421262080728,1.9897669130187607,False,2019,12.67,7.6,True,38.83188634569849,4.92,26.05263157894737,45.92901878914405,3.653444676409186,3.4922273620679385,8,99.9,19.833627826639404,True,True
2021,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Smart automobile expansion,False,2010,11,21.6,59.4,12.83,5.4,0.43,12.8304,0.000399999999999,False,25.0,1.9907407407407405,False,2020,17.59,9.58,True,22.797043774872105,4.010000000000002,33.92484342379958,42.08885424785659,3.3515198752922837,3.5819113476941453,9,127.36,21.12001061307066,True,True
2022,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,Transition Year,False,2010,12,26.12,52.3,13.66,6.53,0.52,13.66076,0.0007599999999996,False,25.0,1.9908116385911176,False,2021,21.6,12.83,True,20.925925925925924,4.52,6.469212782540912,47.80380673499268,3.806734992679356,3.7450176354199525,9,154.83,22.19912253032432,True,True
2023,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,AI expansion,False,2010,13,62.09,58.8,36.52,15.52,1.24,36.50892,0.0110800000000068,False,24.99597358672894,1.9971009824448376,False,2022,26.12,13.66,True,137.7105666156202,35.97,167.34992679355787,42.4972617743702,3.3953997809419496,9.488805685030947,2,177.4,27.1108733858027,True,True
2024,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,AI expansion,False,2010,14,130.48,59.5,77.65,32.62,2.61,77.6356,0.014400000000009,False,25.0,2.000306560392397,False,2023,62.09,36.52,True,110.14656144306647,68.38999999999999,112.62322015334063,42.00901481004507,3.361236316806181,15.748753786918684,1,284.01,34.27961038490784,True,True
2025,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,AI expansion,True,2010,15,192.19,64.2,123.43,48.05,3.84,123.38598,0.0440200000000032,True,25.001300796087207,1.998022789947448,False,2024,130.48,77.65,True,47.29460453709382,61.71000000000001,58.95685769478429,38.92894758162521,3.1110751032974155,19.065711678108013,1,371.74,36.87750486091822,True,True
2026,NVIDIA,NVDA,USA,country,False,fabless_gpu,Fabless,AI expansion,True,2010,16,250.68,61.9,155.25,62.67,5.01,155.17092,0.0790800000000047,True,25.0,1.9985639061752036,False,2025,192.19,123.43,True,30.43342525625683,58.49000000000001,25.77979421534473,40.367149758454104,3.227053140096618,21.78443249067983,1,455.02000000000004,39.5418560392099,True,True
2010,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,0,4.48,14.8,0.66,0.54,0.67,0.6630400000000002,0.0030400000000001,False,12.053571428571429,14.955357142857142,False,,,,False,,,,81.81818181818183,101.51515151515152,1.9063829787234043,15,145.92,62.09361702127659,False,True
2011,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,1,4.76,18.8,0.9,0.57,0.71,0.89488,0.00512,False,11.974789915966385,14.915966386554622,False,2010,4.48,0.66,True,6.249999999999978,0.27999999999999936,36.36363636363635,63.33333333333333,78.88888888888889,1.9055244195356282,14,151.0,60.448358686949554,True,True
2012,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,2,5.37,19.5,1.05,0.64,0.81,1.04715,0.00285,False,11.91806331471136,15.083798882681563,False,2011,4.76,0.9,True,12.815126050420167,0.6100000000000003,16.666666666666675,60.95238095238095,77.14285714285715,2.0137248284396443,13,161.35,60.50549368132898,True,True
2013,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,3,5.7,16.7,0.95,0.68,0.85,0.9519,0.0019,False,11.92982456140351,14.912280701754383,False,2012,5.37,1.05,True,6.145251396648055,0.33000000000000007,-9.523809523809534,71.57894736842107,89.47368421052632,2.0054887059320246,13,165.43,58.204911688128924,True,True
2014,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,4,5.86,21.0,1.23,0.7,0.88,1.2306,0.0005999999999999,False,11.945392491467576,15.01706484641638,False,2013,5.7,0.95,True,2.807017543859658,0.16000000000000014,29.47368421052632,56.91056910569105,71.54471544715447,2.0015711992348946,14,168.2,57.45124158896062,True,True
2015,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,5,5.94,20.5,1.22,0.71,0.89,1.2177,0.0022999999999999,False,11.952861952861952,14.98316498316498,False,2014,5.86,1.23,True,1.3651877133105783,0.08000000000000007,-0.8130081300813052,58.19672131147541,72.95081967213115,1.9067796610169492,16,172.79,55.46674370826913,True,True
2016,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,6,7.47,19.0,1.42,0.9,1.12,1.4193,0.0006999999999999,False,12.048192771084338,14.993306559571623,False,2015,5.94,1.22,True,25.757575757575736,1.5299999999999994,16.393442622950815,63.38028169014085,78.87323943661973,2.022910065805508,13,211.93,57.3916104747204,True,True
2017,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,7,7.89,19.9,1.57,0.95,1.18,1.57011,0.0001099999999998,False,12.040557667934094,14.955640050697086,False,2016,7.47,1.42,True,5.622489959839361,0.41999999999999993,10.563380281690149,60.509554140127385,75.1592356687898,1.833391425583827,17,247.23000000000002,57.448588358313,True,True
2018,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,8,9.15,19.0,1.74,1.1,1.37,1.7385,0.0015,False,12.021857923497269,14.972677595628417,False,2017,7.89,1.57,True,15.969581749049432,1.2600000000000007,10.828025477707005,63.2183908045977,78.73563218390805,1.921461570768585,16,274.37,57.616547669046625,True,True
2019,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,9,8.98,14.9,1.34,1.08,1.35,1.3380200000000002,0.0019799999999998,False,12.026726057906458,15.033407572383071,False,2018,9.15,1.74,True,-1.857923497267755,-0.16999999999999993,-22.988505747126432,80.59701492537313,100.74626865671641,1.8139581860418141,18,273.07,55.16008483991516,True,True
2020,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,10,8.19,21.4,1.76,0.98,1.23,1.75266,0.0073400000000001,False,11.965811965811966,15.018315018315018,False,2019,8.98,1.34,True,-8.797327394209365,-0.7900000000000009,31.343283582089555,55.68181818181818,69.88636363636364,1.6260001191208877,19,258.64,51.349044054875016,True,True
2021,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,11,10.73,12.3,1.32,1.29,1.61,1.3197900000000002,0.0002099999999998,False,12.022367194780989,15.00465983224604,False,2020,8.19,1.76,True,31.01343101343104,2.540000000000001,-25.0,97.72727272727273,121.96969696969697,1.7793476278128784,19,285.09999999999997,47.27791320498151,True,True
2022,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,Transition Year,False,2010,12,13.51,20.8,2.81,1.62,2.03,2.81008,7.999999999963592e-05,False,11.991117690599555,15.025906735751294,False,2021,10.73,1.32,True,25.90866728797763,2.7799999999999994,112.87878787878789,57.65124555160143,72.24199288256227,1.9370286468041176,19,317.07,45.46067157973217,True,True
2023,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,AI expansion,False,2010,13,13.02,6.0,0.79,1.56,1.95,0.7812,0.0088,False,11.981566820276498,14.97695852534562,False,2022,13.51,2.81,True,-3.626943005181349,-0.4900000000000002,-71.88612099644128,197.46835443037975,246.83544303797467,1.9897608313593642,18,256.74,39.235882937265984,True,True
2024,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,AI expansion,False,2010,14,12.92,21.0,2.72,1.55,1.94,2.7132,0.0068000000000001,False,11.9969040247678,15.01547987616099,False,2023,13.02,0.79,True,-0.7680491551459223,-0.09999999999999964,244.30379746835445,56.98529411764706,71.3235294117647,1.5594259574416725,18,301.22,36.35683335143813,True,True
2025,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,AI expansion,True,2010,15,15.09,21.3,3.21,1.81,2.26,3.21417,0.0041700000000002,False,11.994698475811797,14.976805831676607,False,2024,12.92,2.72,True,16.79566563467492,2.17,18.01470588235292,56.38629283489097,70.40498442367601,1.496964406174358,19,346.83,34.40637276298559,True,True
2026,NXP Semiconductors,NXPI,NLD,country,False,idm_automotive,IDM,AI expansion,True,2010,16,15.68,19.5,3.06,1.88,2.35,3.0576,0.0024000000000001,False,11.989795918367346,14.987244897959185,False,2025,15.09,3.21,True,3.9098740888005246,0.5899999999999999,-4.672897196261683,61.43790849673202,76.79738562091504,1.3626132976458423,19,387.14,33.642991839962455,True,True
2010,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,0,2.27,22.3,0.51,0.27,0.23,0.50621,0.0037899999999999,False,11.894273127753303,10.132158590308372,False,,,,False,,,,52.94117647058824,45.09803921568628,0.9659574468085106,25,145.92,62.09361702127659,False,True
2011,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,1,2.54,24.1,0.61,0.3,0.25,0.61214,0.00214,False,11.811023622047244,9.842519685039369,False,2010,2.27,0.51,True,11.894273127753308,0.27,19.6078431372549,49.18032786885246,40.98360655737705,1.0168134507606084,25,151.0,60.448358686949554,True,True
2012,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,2,2.7,31.1,0.84,0.32,0.27,0.8397000000000001,0.0002999999999998,False,11.851851851851851,10.0,False,2011,2.54,0.61,True,6.299212598425208,0.16000000000000014,37.704918032786885,38.0952380952381,32.142857142857146,1.0124873439082012,25,161.35,60.50549368132898,True,True
2013,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,3,3.19,28.4,0.91,0.38,0.32,0.90596,0.0040400000000001,False,11.912225705329153,10.031347962382446,False,2012,2.7,0.84,True,18.148148148148135,0.48999999999999977,8.333333333333348,41.75824175824176,35.16483516483516,1.1223699950742385,23,165.43,58.204911688128924,True,True
2014,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,4,3.17,27.6,0.87,0.38,0.32,0.87492,0.00492,False,11.987381703470032,10.094637223974765,False,2013,3.19,0.91,True,-0.6269592476489061,-0.020000000000000018,-4.395604395604402,43.67816091954023,36.7816091954023,1.0827612118728012,25,168.2,57.45124158896062,True,True
2015,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,5,3.57,26.3,0.94,0.43,0.36,0.93891,0.0010899999999999,False,12.044817927170868,10.084033613445378,False,2014,3.17,0.87,True,12.618296529968443,0.3999999999999999,8.045977011494255,45.744680851063826,38.297872340425535,1.1459938366718028,24,172.79,55.46674370826913,True,True
2016,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,6,4.46,26.9,1.2,0.54,0.45,1.1997399999999998,0.0002600000000001,False,12.10762331838565,10.089686098654708,False,2015,3.57,0.94,True,24.92997198879552,0.8900000000000001,27.65957446808511,45.00000000000001,37.5,1.2077883391556314,24,211.93,57.3916104747204,True,True
2017,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,7,5.21,26.9,1.4,0.63,0.52,1.40149,0.0014899999999999,False,12.092130518234164,9.98080614203455,False,2016,4.46,1.2,True,16.816143497757842,0.75,16.666666666666675,45.0,37.142857142857146,1.210642500290461,23,247.23000000000002,57.448588358313,True,True
2018,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,8,5.96,19.6,1.17,0.72,0.6,1.16816,0.0018399999999998,False,12.080536912751676,10.06711409395973,False,2017,5.21,1.4,True,14.39539347408829,0.75,-16.428571428571427,61.53846153846154,51.28205128205129,1.2515749685006299,24,274.37,57.616547669046625,True,True
2019,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,9,5.61,23.3,1.31,0.67,0.56,1.30713,0.0028699999999999,False,11.942959001782532,9.98217468805704,False,2018,5.96,1.17,True,-5.872483221476498,-0.34999999999999964,11.965811965811968,51.14503816793893,42.74809160305344,1.1332188667811331,23,273.07,55.16008483991516,True,True
2020,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,10,5.1,30.0,1.53,0.61,0.51,1.53,0.0,False,11.96078431372549,10.0,False,2019,5.61,1.31,True,-9.090909090909104,-0.5100000000000007,16.793893129771,39.869281045751634,33.33333333333333,1.0125275467053148,25,258.64,51.349044054875016,True,True
2021,Onsemi,ON,USA,country,False,idm_power,IDM,Smart automobile expansion,False,2010,11,7.16,29.1,2.08,0.86,0.72,2.0835600000000003,0.0035600000000002,False,12.011173184357542,10.055865921787708,False,2020,5.1,1.53,True,40.39215686274511,2.0600000000000005,35.94771241830066,41.34615384615385,34.61538461538461,1.187337280068985,24,285.09999999999997,47.27791320498151,True,True
2022,Onsemi,ON,USA,country,False,idm_power,IDM,Transition Year,False,2010,12,8.36,29.1,2.43,1.0,0.84,2.43276,0.0027599999999998,False,11.961722488038278,10.047846889952153,False,2021,7.16,2.08,True,16.75977653631284,1.1999999999999993,16.826923076923084,41.15226337448559,34.5679012345679,1.1986350471711638,24,317.07,45.46067157973217,True,True
2023,Onsemi,ON,USA,country,False,idm_power,IDM,AI expansion,False,2010,13,8.3,25.6,2.13,1.0,0.83,2.1248,0.0051999999999998,False,12.048192771084336,10.0,False,2022,8.36,2.43,True,-0.7177033492822837,-0.05999999999999872,-12.34567901234569,46.948356807511736,38.967136150234744,1.2684343241384581,23,256.74,39.235882937265984,True,True
2024,Onsemi,ON,USA,country,False,idm_power,IDM,AI expansion,False,2010,14,6.87,26.2,1.8,0.82,0.69,1.79994,5.999999999994898e-05,False,11.935953420669575,10.04366812227074,False,2023,8.3,2.13,True,-17.228915662650614,-1.4300000000000006,-15.492957746478863,45.55555555555555,38.33333333333333,0.8291994061628708,26,301.22,36.35683335143813,True,True
2025,Onsemi,ON,USA,country,False,idm_power,IDM,AI expansion,True,2010,15,8.06,21.1,1.7,0.97,0.81,1.7006600000000005,0.0006600000000003,False,12.034739454094291,10.049627791563276,False,2024,6.87,1.8,True,17.321688500727817,1.1900000000000004,-5.555555555555558,57.05882352941176,47.64705882352941,0.7995714455775565,26,346.83,34.40637276298559,True,True
2026,Onsemi,ON,USA,country,False,idm_power,IDM,AI expansion,True,2010,16,8.99,24.8,2.23,1.08,0.9,2.22952,0.00048,False,12.013348164627365,10.011123470522804,False,2025,8.06,1.7,True,11.538461538461542,0.9299999999999997,31.176470588235293,48.4304932735426,40.35874439461883,0.7812432108313853,25,387.14,33.642991839962455,True,True
2010,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,0,10.65,28.4,3.03,1.28,1.07,3.0246,0.0053999999999998,False,12.018779342723004,10.046948356807512,False,,,,False,,,,42.24422442244225,35.31353135313532,4.531914893617022,6,31.060000000000002,13.217021276595744,False,True
2011,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,1,13.44,29.7,3.99,1.61,1.34,3.99168,0.0016799999999994,False,11.979166666666668,9.970238095238097,False,2010,10.65,3.03,True,26.197183098591537,2.789999999999999,31.68316831683169,40.35087719298245,33.583959899749374,5.380304243394715,5,36.25,14.511609287429945,True,True
2012,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,2,15.75,25.6,4.03,1.89,1.57,4.032,0.0019999999999997,False,12.0,9.968253968253968,False,2011,13.44,3.99,True,17.1875,2.3100000000000005,1.0025062656641603,46.89826302729528,38.95781637717122,5.9061761727978395,4,39.980000000000004,14.99231259609255,True,True
2013,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,3,20.68,26.1,5.41,2.48,2.07,5.397480000000001,0.0125199999999994,False,11.992263056092844,10.009671179883943,False,2012,15.75,4.03,True,31.301587301587297,4.93,34.243176178660036,45.84103512014787,38.262476894639555,7.2760537611709255,4,47.26,16.627964253043416,True,True
2014,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,4,21.48,35.5,7.63,2.58,2.15,7.6254,0.0045999999999999,False,12.011173184357542,10.009310986964618,False,2013,20.68,5.41,True,3.868471953578334,0.8000000000000007,41.035120147874295,33.81389252948886,28.178243774574046,7.3368172968541865,4,48.88,16.695699696007107,True,True
2015,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,5,27.28,26.5,7.22,3.27,2.73,7.2292,0.0092000000000007,False,11.986803519061583,10.00733137829912,False,2014,21.48,7.63,True,27.001862197392935,5.800000000000001,-5.373525557011794,45.29085872576177,37.81163434903047,8.757062146892656,4,56.49,18.133667180277353,True,True
2016,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,6,23.97,31.0,7.44,2.88,2.4,7.430699999999999,0.0093000000000014,False,12.015018773466831,10.012515644555696,False,2015,27.28,7.22,True,-12.133431085044,-3.3100000000000023,3.0470914127423976,38.70967741935484,32.25806451612903,6.491185311560646,4,61.019999999999996,16.524494272483548,True,True
2017,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,7,24.72,27.0,6.68,2.97,2.47,6.6744,0.0056000000000002,False,12.014563106796118,9.991909385113267,False,2016,23.97,7.44,True,3.1289111389236623,0.75,-10.215053763440874,44.46107784431138,36.976047904191624,5.744161728825374,6,71.42,16.59579412106425,True,True
2018,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,8,22.53,32.3,7.29,2.7,2.25,7.277189999999999,0.0128100000000008,False,11.984021304926763,9.986684420772304,False,2017,24.72,6.68,True,-8.859223300970864,-2.1899999999999977,9.13173652694612,37.03703703703704,30.864197530864196,4.731205375892483,6,77.11,16.19277614447711,True,True
2019,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,9,23.4,28.9,6.76,2.81,2.34,6.762599999999999,0.0025999999999992,False,12.008547008547009,10.0,False,2018,22.53,7.29,True,3.8615179760319363,0.8699999999999974,-7.2702331961591256,41.56804733727811,34.61538461538461,4.7267952732047265,6,88.03,17.782042217957784,True,True
